node_id,zone_id,x_coord,y_coord,meso_link_id,lane_no,is_boundary
1436,,-111.9261805,33.426569,49,3,
1437,,-111.9261803,33.4266316,49,3,
1438,,-111.9261801,33.4266943,49,3,
1439,,-111.92618,33.4267569,49,3,
1440,,-111.9261798,33.4268195,49,3,
1441,,-111.9261796,33.4268822,49,3,
1442,,-111.9261794,33.4269448,49,3,
1443,,-111.9261791,33.4270075,49,3,
1444,,-111.9261789,33.4270701,49,3,
1445,,-111.9261787,33.4271327,49,3,
1446,,-111.9261784,33.4271954,49,3,
1447,,-111.9261782,33.427258,49,3,
1448,,-111.926178,33.4273206,49,3,
1449,,-111.9261777,33.4273833,49,3,
1450,,-111.9261775,33.4274459,49,3,
1451,,-111.9261773,33.4275085,49,3,
1453,,-111.9263309,33.4239484,50,1,
1454,,-111.9263317,33.4238837,50,1,
1456,,-111.9263685,33.4239488,50,2,
1457,,-111.9263694,33.4238841,50,2,
1459,,-111.9264062,33.4239491,50,3,
1460,,-111.926407,33.4238844,50,3,
1461,,-111.926443,33.4240141,50,4,
1462,,-111.9264438,33.4239494,50,4,
1463,,-111.9264447,33.4238848,50,4,
1464,,-111.9263317,33.4238829,51,1,
1465,,-111.926331,33.4238169,51,1,
1466,,-111.9263303,33.4237508,51,1,
1467,,-111.9263296,33.4236848,51,1,
1468,,-111.9263289,33.4236187,51,1,
1469,,-111.9263282,33.4235527,51,1,
1470,,-111.9263275,33.4234866,51,1,
1471,,-111.9263694,33.4238826,51,2,
1472,,-111.9263687,33.4238166,51,2,
1473,,-111.926368,33.4237505,51,2,
1474,,-111.9263672,33.4236845,51,2,
1475,,-111.9263665,33.4236184,51,2,
1476,,-111.9263658,33.4235524,51,2,
1477,,-111.9263651,33.4234863,51,2,
1478,,-111.926407,33.4238824,51,3,
1479,,-111.9264063,33.4238163,51,3,
1480,,-111.9264056,33.4237503,51,3,
1481,,-111.9264049,33.4236842,51,3,
1482,,-111.9264042,33.4236181,51,3,
1483,,-111.9264035,33.4235521,51,3,
1484,,-111.9264028,33.423486,51,3,
1486,,-111.926444,33.423816,51,4,
1487,,-111.9264432,33.42375,51,4,
1488,,-111.9264425,33.4236839,51,4,
1489,,-111.9264418,33.4236179,51,4,
1490,,-111.9264411,33.4235518,51,4,
1491,,-111.9264404,33.4234858,51,4,
1493,,-111.9263511,33.4238257,52,1,
1494,,-111.9263146,33.4237689,52,1,
1495,,-111.9263051,33.4237063,52,1,
1496,,-111.9263051,33.4236417,52,1,
1497,,-111.9263051,33.4235771,52,1,
1498,,-111.9263051,33.4235125,52,1,
1499,,-111.9263051,33.4234479,52,1,
1500,,-111.9262931,33.4233852,52,1,
1501,,-111.9261426,33.4233396,53,1,
1502,,-111.9260587,33.4233398,53,1,
1503,,-111.9259747,33.4233399,53,1,
1505,,-111.9308385,33.4220254,54,1,
1506,,-111.9309142,33.4220246,54,1,
1507,,-111.9309899,33.4220239,54,1,
1508,,-111.9310656,33.4220231,54,1,
1509,,-111.9311413,33.4220224,54,1,
1510,,-111.931217,33.4220217,54,1,
1511,,-111.9312927,33.4220209,54,1,
1512,,-111.9313683,33.4220202,54,1,
1513,,-111.931444,33.4220194,54,1,
1514,,-111.9315197,33.4220187,54,1,
1515,,-111.9315954,33.422018,54,1,
1516,,-111.9316711,33.4220172,54,1,
1517,,-111.9317468,33.4220165,54,1,
1518,,-111.9318225,33.4220157,54,1,
1519,,-111.9318982,33.422015,54,1,
1520,,-111.9319738,33.4220142,54,1,
1521,,-111.9320495,33.4220135,54,1,
1522,,-111.9321252,33.4220128,54,1,
1523,,-111.9322009,33.422012,54,1,
1524,,-111.9322766,33.4220113,54,1,
1525,,-111.9323523,33.4220105,54,1,
1526,,-111.932428,33.4220098,54,1,
1527,,-111.9325036,33.422009,54,1,
1528,,-111.9325793,33.4220083,54,1,
1529,,-111.932655,33.4220076,54,1,
1530,,-111.9327307,33.4220068,54,1,
1531,,-111.9328064,33.4220061,54,1,
1532,,-111.9328821,33.4220053,54,1,
1533,,-111.9329578,33.4220046,54,1,
1534,,-111.9330335,33.4220039,54,1,
1535,,-111.9331091,33.4220031,54,1,
1536,,-111.9331848,33.4220024,54,1,
1537,,-111.9332605,33.4220017,54,1,
1538,,-111.9333362,33.4220012,54,1,
1539,,-111.9334119,33.4220006,54,1,
1540,,-111.9334876,33.4220001,54,1,
1541,,-111.9335633,33.4219995,54,1,
1542,,-111.933639,33.421999,54,1,
1543,,-111.9337147,33.4219984,54,1,
1544,,-111.9337903,33.4219979,54,1,
1545,,-111.933866,33.4219973,54,1,
1547,,-111.930839,33.4220569,54,2,
1548,,-111.9309147,33.4220562,54,2,
1549,,-111.9309903,33.4220554,54,2,
1550,,-111.931066,33.4220547,54,2,
1551,,-111.9311417,33.422054,54,2,
1552,,-111.9312174,33.4220532,54,2,
1553,,-111.9312931,33.4220525,54,2,
1554,,-111.9313688,33.4220517,54,2,
1555,,-111.9314445,33.422051,54,2,
1556,,-111.9315201,33.4220503,54,2,
1557,,-111.9315958,33.4220495,54,2,
1558,,-111.9316715,33.4220488,54,2,
1559,,-111.9317472,33.422048,54,2,
1560,,-111.9318229,33.4220473,54,2,
1561,,-111.9318986,33.4220466,54,2,
1562,,-111.9319742,33.4220458,54,2,
1563,,-111.9320499,33.4220451,54,2,
1564,,-111.9321256,33.4220443,54,2,
1565,,-111.9322013,33.4220436,54,2,
1566,,-111.932277,33.4220428,54,2,
1567,,-111.9323527,33.4220421,54,2,
1568,,-111.9324283,33.4220414,54,2,
1569,,-111.932504,33.4220406,54,2,
1570,,-111.9325797,33.4220399,54,2,
1571,,-111.9326554,33.4220391,54,2,
1572,,-111.9327311,33.4220384,54,2,
1573,,-111.9328068,33.4220376,54,2,
1574,,-111.9328824,33.4220369,54,2,
1575,,-111.9329581,33.4220362,54,2,
1576,,-111.9330338,33.4220354,54,2,
1577,,-111.9331095,33.4220347,54,2,
1578,,-111.9331852,33.4220339,54,2,
1579,,-111.9332609,33.4220333,54,2,
1580,,-111.9333365,33.4220327,54,2,
1581,,-111.9334122,33.4220322,54,2,
1582,,-111.9334879,33.4220317,54,2,
1583,,-111.9335636,33.4220311,54,2,
1584,,-111.9336393,33.4220306,54,2,
1585,,-111.933715,33.42203,54,2,
1586,,-111.9337907,33.4220295,54,2,
1587,,-111.9338664,33.4220289,54,2,
1588,,-111.9262635,33.4196876,55,1,
1589,,-111.9262646,33.4197634,55,1,
1590,,-111.9262657,33.4198393,55,1,
1591,,-111.9262258,33.419688,55,2,
1592,,-111.926227,33.4197638,55,2,
1593,,-111.9262281,33.4198397,55,2,
1594,,-111.9261882,33.4196884,55,3,
1595,,-111.9261893,33.4197642,55,3,
1596,,-111.9261904,33.4198401,55,3,
1597,,-111.9261506,33.4196888,55,4,
1598,,-111.9261517,33.4197646,55,4,
1599,,-111.9261528,33.4198405,55,4,
1600,,-111.9263413,33.4198565,56,1,
1601,,-111.9263404,33.4197939,56,1,
1602,,-111.9263394,33.4197314,56,1,
1603,,-111.9263385,33.4196688,56,1,
1604,,-111.9263789,33.4198562,56,2,
1605,,-111.926378,33.4197936,56,2,
1606,,-111.9263771,33.419731,56,2,
1607,,-111.9263762,33.4196684,56,2,
1608,,-111.9264166,33.4198558,56,3,
1609,,-111.9264156,33.4197932,56,3,
1610,,-111.9264147,33.4197306,56,3,
1611,,-111.9264138,33.419668,56,3,
1612,,-111.9329339,33.414748,57,1,
1613,,-111.9330094,33.4147476,57,1,
1614,,-111.9330848,33.4147472,57,1,
1615,,-111.9331602,33.4147468,57,1,
1616,,-111.9332356,33.4147464,57,1,
1617,,-111.933311,33.414746,57,1,
1618,,-111.9333865,33.4147456,57,1,
1619,,-111.9334619,33.4147452,57,1,
1620,,-111.9335373,33.4147449,57,1,
1621,,-111.9336127,33.4147445,57,1,
1622,,-111.9336881,33.4147441,57,1,
1623,,-111.9337636,33.4147437,57,1,
1624,,-111.933839,33.4147433,57,1,
1625,,-111.9339144,33.4147429,57,1,
1626,,-111.9339898,33.4147425,57,1,
1627,,-111.9340652,33.4147421,57,1,
1628,,-111.9341407,33.4147417,57,1,
1629,,-111.9342161,33.4147413,57,1,
1630,,-111.9329342,33.4147796,57,2,
1631,,-111.9330096,33.4147792,57,2,
1632,,-111.933085,33.4147788,57,2,
1633,,-111.9331604,33.4147784,57,2,
1634,,-111.9332359,33.414778,57,2,
1635,,-111.9333113,33.4147776,57,2,
1636,,-111.9333867,33.4147772,57,2,
1637,,-111.9334621,33.4147768,57,2,
1638,,-111.9335375,33.4147764,57,2,
1639,,-111.933613,33.414776,57,2,
1640,,-111.9336884,33.4147756,57,2,
1641,,-111.9337638,33.4147752,57,2,
1642,,-111.9338392,33.4147749,57,2,
1643,,-111.9339146,33.4147745,57,2,
1644,,-111.9339901,33.4147741,57,2,
1645,,-111.9340655,33.4147737,57,2,
1646,,-111.9341409,33.4147733,57,2,
1647,,-111.9342163,33.4147729,57,2,
1648,,-111.9349555,33.4160409,58,1,
1649,,-111.9349557,33.4159742,58,1,
1650,,-111.934956,33.4159075,58,1,
1651,,-111.9349565,33.4158407,58,1,
1652,,-111.9349571,33.415774,58,1,
1653,,-111.9349577,33.4157073,58,1,
1654,,-111.9349576,33.4156405,58,1,
1655,,-111.9349572,33.4155738,58,1,
1656,,-111.9349567,33.4155071,58,1,
1658,,-111.9313638,33.4146927,59,1,
1659,,-111.9312855,33.4146931,59,1,
1660,,-111.9312072,33.4146934,59,1,
1661,,-111.9311289,33.4146937,59,1,
1662,,-111.9310506,33.4146941,59,1,
1663,,-111.9309723,33.4146944,59,1,
1664,,-111.930894,33.4146948,59,1,
1665,,-111.9308157,33.4146951,59,1,
1667,,-111.9313636,33.4146611,59,2,
1668,,-111.9312853,33.4146615,59,2,
1669,,-111.931207,33.4146618,59,2,
1670,,-111.9311287,33.4146622,59,2,
1671,,-111.9310504,33.4146625,59,2,
1672,,-111.9309721,33.4146628,59,2,
1673,,-111.9308938,33.4146632,59,2,
1674,,-111.9308155,33.4146635,59,2,
1675,,-111.9314417,33.4146292,59,3,
1676,,-111.9313634,33.4146296,59,3,
1677,,-111.9312851,33.4146299,59,3,
1678,,-111.9312068,33.4146303,59,3,
1679,,-111.9311285,33.4146306,59,3,
1680,,-111.9310502,33.4146309,59,3,
1681,,-111.9309719,33.4146313,59,3,
1682,,-111.9308936,33.4146316,59,3,
1683,,-111.9308153,33.414632,59,3,
1685,,-111.9300862,33.4147617,60,1,
1686,,-111.9301569,33.4147608,60,1,
1687,,-111.9302276,33.4147599,60,1,
1688,,-111.9302984,33.414759,60,1,
1689,,-111.9303691,33.4147582,60,1,
1690,,-111.9304398,33.4147573,60,1,
1691,,-111.9305106,33.4147564,60,1,
1693,,-111.9300867,33.4147932,60,2,
1694,,-111.9301574,33.4147924,60,2,
1695,,-111.9302282,33.4147915,60,2,
1696,,-111.9302989,33.4147906,60,2,
1697,,-111.9303696,33.4147897,60,2,
1698,,-111.9304404,33.4147889,60,2,
1699,,-111.9305111,33.414788,60,2,
1700,,-111.9300165,33.4148257,60,3,
1701,,-111.9300873,33.4148248,60,3,
1702,,-111.930158,33.4148239,60,3,
1703,,-111.9302287,33.414823,60,3,
1704,,-111.9302995,33.4148222,60,3,
1705,,-111.9303702,33.4148213,60,3,
1706,,-111.9304409,33.4148204,60,3,
1707,,-111.9305117,33.4148196,60,3,
1709,,-111.9334448,33.414661,61,1,
1710,,-111.9333703,33.4146607,61,1,
1711,,-111.9332958,33.4146604,61,1,
1712,,-111.9332214,33.4146602,61,1,
1713,,-111.9331469,33.4146599,61,1,
1714,,-111.9330724,33.4146596,61,1,
1715,,-111.9329979,33.4146593,61,1,
1716,,-111.9329234,33.4146597,61,1,
1718,,-111.9334449,33.4146294,61,2,
1719,,-111.9333703,33.4146292,61,2,
1720,,-111.9332957,33.4146289,61,2,
1721,,-111.9332211,33.4146286,61,2,
1722,,-111.9331465,33.4146283,61,2,
1723,,-111.9330719,33.414628,61,2,
1724,,-111.9329973,33.4146277,61,2,
1725,,-111.9329227,33.4146282,61,2,
1726,,-111.9307907,33.4147699,62,1,
1727,,-111.9308657,33.4147695,62,1,
1728,,-111.9309408,33.4147691,62,1,
1729,,-111.9310158,33.4147687,62,1,
1730,,-111.9310908,33.4147683,62,1,
1731,,-111.9311659,33.4147678,62,1,
1732,,-111.9312409,33.4147669,62,1,
1733,,-111.9313159,33.4147661,62,1,
1734,,-111.931391,33.4147652,62,1,
1735,,-111.931466,33.4147643,62,1,
1736,,-111.931541,33.4147635,62,1,
1737,,-111.9316161,33.4147626,62,1,
1738,,-111.9316911,33.4147618,62,1,
1739,,-111.9317662,33.4147609,62,1,
1740,,-111.9318412,33.4147601,62,1,
1741,,-111.9319162,33.4147592,62,1,
1742,,-111.9319913,33.4147584,62,1,
1743,,-111.9320663,33.4147575,62,1,
1744,,-111.9321413,33.4147567,62,1,
1745,,-111.9322164,33.4147558,62,1,
1746,,-111.9307908,33.4148015,62,2,
1747,,-111.9308659,33.4148011,62,2,
1748,,-111.930941,33.4148007,62,2,
1749,,-111.931016,33.4148003,62,2,
1750,,-111.9310911,33.4147999,62,2,
1751,,-111.9311661,33.4147993,62,2,
1752,,-111.9312412,33.4147985,62,2,
1753,,-111.9313162,33.4147976,62,2,
1754,,-111.9313913,33.4147968,62,2,
1755,,-111.9314663,33.4147959,62,2,
1756,,-111.9315414,33.4147951,62,2,
1757,,-111.9316164,33.4147942,62,2,
1758,,-111.9316915,33.4147934,62,2,
1759,,-111.9317666,33.4147925,62,2,
1760,,-111.9318416,33.4147917,62,2,
1761,,-111.9319167,33.4147908,62,2,
1762,,-111.9319917,33.41479,62,2,
1763,,-111.9320668,33.4147891,62,2,
1764,,-111.9321418,33.4147882,62,2,
1765,,-111.9322169,33.4147874,62,2,
1767,,-111.9342919,33.4147251,63,1,
1768,,-111.9343656,33.4147247,63,1,
1769,,-111.9344394,33.4147242,63,1,
1770,,-111.9345131,33.4147238,63,1,
1771,,-111.9345869,33.4147234,63,1,
1772,,-111.9346606,33.4147229,63,1,
1773,,-111.9347344,33.4147225,63,1,
1774,,-111.9348081,33.4147221,63,1,
1776,,-111.9342921,33.4147567,63,2,
1777,,-111.9343659,33.4147562,63,2,
1778,,-111.9344396,33.4147558,63,2,
1779,,-111.9345134,33.4147554,63,2,
1780,,-111.9345871,33.4147549,63,2,
1781,,-111.9346609,33.4147545,63,2,
1782,,-111.9347347,33.4147541,63,2,
1783,,-111.9348084,33.4147536,63,2,
1784,,-111.9342186,33.4147887,63,3,
1785,,-111.9342924,33.4147882,63,3,
1786,,-111.9343661,33.4147878,63,3,
1787,,-111.9344399,33.4147874,63,3,
1788,,-111.9345137,33.4147869,63,3,
1789,,-111.9345874,33.4147865,63,3,
1790,,-111.9346612,33.4147861,63,3,
1791,,-111.9347349,33.4147856,63,3,
1792,,-111.9348087,33.4147852,63,3,
1793,,-111.9322182,33.41474,64,1,
1794,,-111.9322908,33.4147391,64,1,
1795,,-111.9323634,33.4147382,64,1,
1796,,-111.9324361,33.4147373,64,1,
1797,,-111.9325087,33.4147365,64,1,
1798,,-111.9325813,33.4147356,64,1,
1799,,-111.9326539,33.4147347,64,1,
1800,,-111.9322188,33.4147716,64,2,
1801,,-111.9322914,33.4147707,64,2,
1802,,-111.932364,33.4147698,64,2,
1803,,-111.9324366,33.4147689,64,2,
1804,,-111.9325092,33.414768,64,2,
1805,,-111.9325818,33.4147671,64,2,
1806,,-111.9326544,33.4147662,64,2,
1808,,-111.9322919,33.4148023,64,3,
1809,,-111.9323645,33.4148014,64,3,
1810,,-111.9324372,33.4148005,64,3,
1811,,-111.9325098,33.4147996,64,3,
1812,,-111.9325824,33.4147987,64,3,
1813,,-111.932655,33.4147978,64,3,
1814,,-111.9326652,33.414663,65,1,
1815,,-111.9325889,33.4146639,65,1,
1816,,-111.9325126,33.4146647,65,1,
1817,,-111.9324363,33.4146656,65,1,
1818,,-111.93236,33.4146664,65,1,
1819,,-111.9322837,33.4146673,65,1,
1820,,-111.9322074,33.4146681,65,1,
1821,,-111.9321311,33.414669,65,1,
1822,,-111.9320548,33.4146698,65,1,
1823,,-111.9319785,33.4146706,65,1,
1824,,-111.9319022,33.4146715,65,1,
1825,,-111.9318259,33.4146723,65,1,
1826,,-111.9317496,33.4146732,65,1,
1827,,-111.9316733,33.414674,65,1,
1828,,-111.931597,33.4146749,65,1,
1829,,-111.9315207,33.4146757,65,1,
1830,,-111.9314443,33.4146766,65,1,
1831,,-111.9326647,33.4146315,65,2,
1832,,-111.9325884,33.4146323,65,2,
1833,,-111.9325121,33.4146332,65,2,
1834,,-111.9324358,33.414634,65,2,
1835,,-111.9323595,33.4146349,65,2,
1836,,-111.9322832,33.4146357,65,2,
1837,,-111.9322069,33.4146365,65,2,
1838,,-111.9321306,33.4146374,65,2,
1839,,-111.9320543,33.4146382,65,2,
1840,,-111.931978,33.4146391,65,2,
1841,,-111.9319017,33.4146399,65,2,
1842,,-111.9318254,33.4146408,65,2,
1843,,-111.9317491,33.4146416,65,2,
1844,,-111.9316728,33.4146425,65,2,
1845,,-111.9315965,33.4146433,65,2,
1846,,-111.9315202,33.4146442,65,2,
1847,,-111.9314438,33.414645,65,2,
1849,,-111.9290697,33.4146846,66,1,
1850,,-111.928995,33.414686,66,1,
1851,,-111.9289203,33.4146874,66,1,
1852,,-111.9288456,33.4146888,66,1,
1853,,-111.9287709,33.4146902,66,1,
1854,,-111.9286963,33.4146916,66,1,
1855,,-111.9286216,33.4146929,66,1,
1856,,-111.9285469,33.4146942,66,1,
1857,,-111.9284722,33.4146947,66,1,
1858,,-111.9283975,33.4146953,66,1,
1859,,-111.9283228,33.4146958,66,1,
1860,,-111.9282481,33.4146963,66,1,
1861,,-111.9281734,33.4146969,66,1,
1862,,-111.9280987,33.4146974,66,1,
1863,,-111.928024,33.414698,66,1,
1864,,-111.9279493,33.4146985,66,1,
1865,,-111.9278746,33.414699,66,1,
1866,,-111.9277999,33.4146996,66,1,
1867,,-111.9277253,33.4147001,66,1,
1868,,-111.9276506,33.4147007,66,1,
1869,,-111.9275759,33.4147012,66,1,
1870,,-111.9275012,33.4147017,66,1,
1872,,-111.9290688,33.414653,66,2,
1873,,-111.9289942,33.4146544,66,2,
1874,,-111.9289195,33.4146558,66,2,
1875,,-111.9288449,33.4146572,66,2,
1876,,-111.9287702,33.4146586,66,2,
1877,,-111.9286956,33.41466,66,2,
1878,,-111.9286209,33.4146614,66,2,
1879,,-111.9285463,33.4146626,66,2,
1880,,-111.9284716,33.4146632,66,2,
1881,,-111.9283969,33.4146637,66,2,
1882,,-111.9283222,33.4146642,66,2,
1883,,-111.9282476,33.4146648,66,2,
1884,,-111.9281729,33.4146653,66,2,
1885,,-111.9280982,33.4146659,66,2,
1886,,-111.9280235,33.4146664,66,2,
1887,,-111.9279489,33.4146669,66,2,
1888,,-111.9278742,33.4146675,66,2,
1889,,-111.9277995,33.414668,66,2,
1890,,-111.9277249,33.4146686,66,2,
1891,,-111.9276502,33.4146691,66,2,
1892,,-111.9275755,33.4146696,66,2,
1893,,-111.9275008,33.4146702,66,2,
1894,,-111.9273004,33.421984,67,1,
1895,,-111.9272678,33.4219844,67,1,
1896,,-111.9272998,33.4219524,67,2,
1897,,-111.9272672,33.4219528,67,2,
1898,,-111.9272992,33.4219208,67,3,
1899,,-111.9272666,33.4219213,67,3,
1900,,-111.9272986,33.4218893,67,4,
1901,,-111.927266,33.4218897,67,4,
1902,,-111.9272689,33.4220475,68,1,
1903,,-111.9273015,33.4220471,68,1,
1904,,-111.9272695,33.4220791,68,2,
1905,,-111.9273021,33.4220787,68,2,
1906,,-111.9294475,33.4219846,69,1,
1907,,-111.9293764,33.4219852,69,1,
1908,,-111.9293053,33.4219859,69,1,
1909,,-111.9292342,33.4219865,69,1,
1910,,-111.9291631,33.4219871,69,1,
1911,,-111.929092,33.4219878,69,1,
1912,,-111.9294471,33.421953,69,2,
1913,,-111.929376,33.4219537,69,2,
1914,,-111.9293049,33.4219543,69,2,
1915,,-111.9292338,33.4219549,69,2,
1916,,-111.9291627,33.4219556,69,2,
1917,,-111.9290916,33.4219562,69,2,
1918,,-111.9294467,33.4219214,69,3,
1919,,-111.9293756,33.4219221,69,3,
1920,,-111.9293045,33.4219227,69,3,
1921,,-111.9292334,33.4219234,69,3,
1922,,-111.9291623,33.421924,69,3,
1923,,-111.9290912,33.4219246,69,3,
1924,,-111.92907,33.4220511,70,1,
1925,,-111.92915,33.4220504,70,1,
1926,,-111.92923,33.4220497,70,1,
1927,,-111.9293099,33.422049,70,1,
1928,,-111.9293899,33.4220482,70,1,
1929,,-111.9294698,33.4220475,70,1,
1930,,-111.92907,33.4220826,70,2,
1931,,-111.9291501,33.422082,70,2,
1932,,-111.9292301,33.4220812,70,2,
1933,,-111.9293101,33.4220805,70,2,
1934,,-111.9293902,33.4220798,70,2,
1935,,-111.9294702,33.4220791,70,2,
1936,,-111.9288125,33.4219861,71,1,
1937,,-111.9287125,33.4219848,71,1,
1938,,-111.9288131,33.4219545,71,2,
1939,,-111.9287131,33.4219532,71,2,
1940,,-111.9287329,33.4220482,72,1,
1941,,-111.9287898,33.4220489,72,1,
1942,,-111.9287323,33.4220798,72,2,
1943,,-111.9287892,33.4220805,72,2,
1944,,-111.9287317,33.4221113,72,3,
1945,,-111.9287886,33.4221121,72,3,
1946,,-111.9270957,33.4219867,73,1,
1947,,-111.9270511,33.4219873,73,1,
1948,,-111.9270951,33.4219551,73,2,
1949,,-111.9270505,33.4219557,73,2,
1950,,-111.9270945,33.4219236,73,3,
1951,,-111.9270499,33.4219242,73,3,
1952,,-111.9270939,33.421892,73,4,
1953,,-111.9270493,33.4218926,73,4,
1954,,-111.9270523,33.4220504,74,1,
1955,,-111.9270969,33.4220498,74,1,
1956,,-111.9270529,33.422082,74,2,
1957,,-111.9270975,33.4220814,74,2,
1958,,-111.9277958,33.4220365,75,1,
1959,,-111.9278697,33.4220371,75,1,
1960,,-111.9279439,33.4220359,75,1,
1961,,-111.9280181,33.4220347,75,1,
1962,,-111.9280923,33.4220335,75,1,
1963,,-111.9281665,33.4220322,75,1,
1964,,-111.9282407,33.422031,75,1,
1965,,-111.9283149,33.4220298,75,1,
1966,,-111.9277829,33.4220662,75,2,
1967,,-111.9278584,33.4220689,75,2,
1968,,-111.9279346,33.4220676,75,2,
1969,,-111.9280108,33.4220664,75,2,
1970,,-111.928087,33.4220651,75,2,
1971,,-111.9281632,33.4220639,75,2,
1972,,-111.9282394,33.4220626,75,2,
1973,,-111.9283156,33.4220614,75,2,
1974,,-111.9177966,33.4292274,76,1,
1975,,-111.9177216,33.4292263,76,1,
1976,,-111.9176466,33.4292251,76,1,
1977,,-111.9175716,33.429225,76,1,
1978,,-111.9174966,33.4292254,76,1,
1979,,-111.9174216,33.4292258,76,1,
1980,,-111.9173465,33.4292262,76,1,
1981,,-111.9172715,33.4292268,76,1,
1982,,-111.9171965,33.4292274,76,1,
1983,,-111.9171215,33.429228,76,1,
1984,,-111.9170465,33.4292286,76,1,
1985,,-111.9169715,33.4292292,76,1,
1986,,-111.9168965,33.4292298,76,1,
1987,,-111.9168214,33.4292304,76,1,
1988,,-111.9167464,33.429231,76,1,
1989,,-111.9166714,33.4292316,76,1,
1990,,-111.9165964,33.4292309,76,1,
1991,,-111.9165214,33.4292302,76,1,
1992,,-111.9164464,33.4292295,76,1,
1993,,-111.9163714,33.4292288,76,1,
1994,,-111.9162964,33.4292281,76,1,
1995,,-111.9162214,33.4292274,76,1,
1996,,-111.9161463,33.4292267,76,1,
1997,,-111.9160713,33.4292261,76,1,
1998,,-111.9159963,33.4292254,76,1,
1999,,-111.9159213,33.4292247,76,1,
2000,,-111.9158463,33.429224,76,1,
2001,,-111.9157713,33.4292233,76,1,
2002,,-111.9156963,33.4292226,76,1,
2003,,-111.9156213,33.4292219,76,1,
2004,,-111.9155462,33.4292212,76,1,
2005,,-111.9154712,33.429221,76,1,
2006,,-111.9153962,33.4292212,76,1,
2007,,-111.9153212,33.4292214,76,1,
2008,,-111.9152462,33.4292216,76,1,
2009,,-111.9151712,33.4292224,76,1,
2010,,-111.9150963,33.4292257,76,1,
2011,,-111.9150214,33.429229,76,1,
2012,,-111.9149465,33.4292323,76,1,
2013,,-111.9148715,33.4292356,76,1,
2014,,-111.9147966,33.4292389,76,1,
2015,,-111.9147217,33.4292426,76,1,
2016,,-111.914647,33.429248,76,1,
2017,,-111.9145723,33.4292534,76,1,
2018,,-111.9144975,33.4292587,76,1,
2019,,-111.9144228,33.4292641,76,1,
2020,,-111.914348,33.4292695,76,1,
2021,,-111.9142733,33.4292749,76,1,
2022,,-111.9141985,33.4292794,76,1,
2023,,-111.9141236,33.4292834,76,1,
2024,,-111.9140488,33.4292874,76,1,
2025,,-111.9139739,33.4292914,76,1,
2026,,-111.9138989,33.4292926,76,1,
2027,,-111.9138239,33.4292934,76,1,
2028,,-111.9137489,33.4292943,76,1,
2029,,-111.9136739,33.4292951,76,1,
2030,,-111.9135989,33.4292943,76,1,
2031,,-111.9135239,33.429293,76,1,
2032,,-111.9134489,33.4292917,76,1,
2033,,-111.9133739,33.4292904,76,1,
2034,,-111.9132989,33.4292873,76,1,
2035,,-111.913224,33.429284,76,1,
2036,,-111.9131491,33.4292807,76,1,
2037,,-111.9130742,33.4292773,76,1,
2038,,-111.9129993,33.429274,76,1,
2039,,-111.9129245,33.4292689,76,1,
2040,,-111.9128498,33.4292637,76,1,
2041,,-111.912775,33.4292586,76,1,
2042,,-111.9127002,33.4292535,76,1,
2043,,-111.9126257,33.4292462,76,1,
2044,,-111.9125514,33.4292375,76,1,
2045,,-111.9124771,33.4292288,76,1,
2046,,-111.9124028,33.4292201,76,1,
2047,,-111.9123285,33.4292115,76,1,
2048,,-111.9122543,33.4292028,76,1,
2049,,-111.91218,33.4291941,76,1,
2050,,-111.9121057,33.4291854,76,1,
2051,,-111.9120314,33.4291767,76,1,
2052,,-111.9119571,33.429168,76,1,
2053,,-111.9118828,33.4291592,76,1,
2054,,-111.9118085,33.4291505,76,1,
2055,,-111.9117342,33.4291418,76,1,
2056,,-111.9116599,33.4291331,76,1,
2057,,-111.9115856,33.4291244,76,1,
2058,,-111.9115113,33.4291157,76,1,
2059,,-111.911437,33.4291073,76,1,
2060,,-111.9113621,33.4291044,76,1,
2061,,-111.9112871,33.4291015,76,1,
2062,,-111.9112122,33.4290986,76,1,
2063,,-111.9111372,33.4290957,76,1,
2064,,-111.9110623,33.4290928,76,1,
2065,,-111.9109874,33.4290899,76,1,
2066,,-111.9109124,33.429087,76,1,
2067,,-111.9108375,33.4290841,76,1,
2068,,-111.9107625,33.4290833,76,1,
2069,,-111.9106875,33.4290846,76,1,
2070,,-111.9106125,33.4290858,76,1,
2071,,-111.9105375,33.429087,76,1,
2072,,-111.9104625,33.4290883,76,1,
2073,,-111.9103875,33.4290895,76,1,
2074,,-111.9103125,33.4290907,76,1,
2075,,-111.9102375,33.429092,76,1,
2076,,-111.9101625,33.4290932,76,1,
2077,,-111.910088,33.4290999,76,1,
2078,,-111.9177973,33.4291958,76,2,
2079,,-111.9177222,33.4291947,76,2,
2080,,-111.9176472,33.4291936,76,2,
2081,,-111.9175721,33.4291935,76,2,
2082,,-111.917497,33.4291939,76,2,
2083,,-111.917422,33.4291942,76,2,
2084,,-111.9173469,33.4291946,76,2,
2085,,-111.9172718,33.4291952,76,2,
2086,,-111.9171968,33.4291958,76,2,
2087,,-111.9171217,33.4291964,76,2,
2088,,-111.9170466,33.429197,76,2,
2089,,-111.9169716,33.4291976,76,2,
2090,,-111.9168965,33.4291982,76,2,
2091,,-111.9168215,33.4291988,76,2,
2092,,-111.9167464,33.4291994,76,2,
2093,,-111.9166713,33.4292,76,2,
